cashup_id,restaurant_id,bod_amount,sales,expenses,tax,delivery_charges,eod_amount,match_status,banking_id,cash_up_date,cashup_status
15593,43,1278.03,1866.09,760.29,361.99,103.58,2280.25,True,15593,2024-09-19,Closed
15594,43,635.54,2004.28,732.71,388.0,102.06,1805.05,True,15594,2024-09-20,Closed
15595,43,1561.12,2250.41,306.78,434.09,97.19,3407.56,True,15595,2024-09-21,Closed
15596,43,545.45,1979.53,101.68,383.2,100.7,2322.6,True,15596,2024-09-22,Closed
15597,43,1077.37,1656.97,862.54,319.2,67.07,1804.73,True,15597,2024-09-23,Closed
15598,43,319.36,1982.93,384.03,384.29,105.96,1812.3,True,15598,2024-09-24,Closed
15599,43,505.63,2247.75,525.06,430.14,58.92,2169.4,True,15599,2024-09-25,Closed
15600,43,1136.19,1905.89,314.15,367.54,81.47,2646.46,True,15600,2024-09-26,Closed
15601,43,2171.27,1941.06,2077.01,371.78,54.79,1980.53,True,15601,2024-09-27,Closed
15602,43,1532.6,1977.78,430.84,382.6,97.81,2981.73,True,15602,2024-09-28,Closed
15603,43,1236.17,1968.17,2292.48,377.79,64.46,847.4,True,15603,2024-09-29,Closed
15604,43,690.81,2124.69,315.26,408.93,81.81,2418.43,True,15604,2024-09-30,Closed
15605,43,936.91,2174.43,418.36,416.45,60.61,2632.37,True,15605,2024-10-01,Closed
15606,43,2346.61,1990.54,487.74,382.52,69.84,3779.57,True,15606,2024-10-02,Closed
15607,43,299.35,2032.16,445.15,393.34,103.01,1783.35,True,15607,2024-10-03,Closed
15608,43,952.55,2135.5,181.32,409.6,66.68,2840.05,True,15608,2024-10-04,Closed
15609,43,2362.1,2181.57,248.83,415.62,36.65,4258.19,True,15609,2024-10-05,Closed
15610,43,205.73,1922.33,222.0,372.74,104.73,1801.33,True,15610,2024-10-06,Closed
15611,43,101.13,1838.94,448.25,350.65,33.98,1457.84,True,15611,2024-10-07,Closed
15612,43,257.92,2082.43,609.25,399.92,70.48,1660.62,True,15612,2024-10-08,Closed
15613,43,1375.83,1841.96,609.98,354.27,68.22,2539.59,True,15613,2024-10-09,Closed
15614,43,726.59,2261.34,468.42,437.69,114.5,2405.01,True,15614,2024-10-10,Closed
15615,43,2306.02,2121.76,2402.15,409.36,92.6,1933.03,True,15615,2024-10-11,Closed
15616,43,915.41,2185.94,461.7,424.93,130.92,2508.73,True,15616,2024-10-12,Closed
15617,43,1636.33,2014.77,348.96,385.34,50.38,3251.76,True,15617,2024-10-13,Closed
15618,43,1429.24,2139.13,784.92,411.39,78.58,2704.87,True,15618,2024-10-14,Closed
15619,43,2632.74,1937.18,721.44,375.06,99.33,3749.15,True,15619,2024-10-15,Closed
15620,43,241.41,1982.92,210.31,382.06,81.08,1932.94,True,15620,2024-10-16,Closed
15621,43,455.7,2122.34,625.13,408.83,85.64,1867.27,True,15621,2024-10-17,Closed
15622,43,1322.93,1941.58,970.22,376.76,108.93,2185.36,True,15622,2024-10-18,Closed
15623,43,1919.58,2105.21,461.84,407.14,103.04,3459.91,True,15623,2024-10-19,Closed
15624,43,491.19,1809.65,959.88,347.52,61.06,1279.9,True,15624,2024-10-20,Closed
15625,43,1221.88,1852.67,488.17,357.59,82.68,2503.7,True,15625,2024-10-21,Closed
15626,43,1501.49,1829.04,468.97,354.5,98.53,2763.03,True,15626,2024-10-22,Closed
15627,43,509.91,2166.62,231.92,418.71,102.41,2342.2,True,15627,2024-10-23,Closed
15628,43,2285.39,1894.68,475.99,362.77,52.19,3651.89,True,15628,2024-10-24,Closed
15629,43,3575.44,2148.81,172.4,414.41,92.31,5459.54,True,15629,2024-10-25,Closed
15630,43,2771.63,1963.03,359.7,380.28,103.05,4271.91,True,15630,2024-10-26,Closed
15631,43,2304.15,2130.72,505.56,410.27,84.07,3845.24,True,15631,2024-10-27,Closed
15632,43,2964.16,2006.48,419.27,384.73,61.09,4490.28,True,15632,2024-10-28,Closed
15633,43,2259.78,1887.27,272.55,361.09,48.87,3825.63,True,15633,2024-10-29,Closed
15634,43,2301.86,1900.07,258.65,365.29,68.52,3874.76,True,15634,2024-10-30,Closed
15635,43,3493.35,2096.68,1602.4,405.63,103.93,3883.7,True,15635,2024-10-31,Closed
15636,43,2847.74,2017.46,742.15,386.8,61.18,4061.87,True,15636,2024-11-01,Closed
15637,43,3368.88,2232.83,288.98,429.77,86.24,5226.49,True,15637,2024-11-02,Closed
15638,43,1516.26,2234.33,396.66,428.81,72.78,3281.15,True,15638,2024-11-03,Closed
15639,43,73.67,1865.71,355.03,360.07,82.94,1501.41,True,15639,2024-11-04,Closed
15640,43,1053.53,2123.34,414.11,409.69,93.1,2669.66,True,15640,2024-11-05,Closed
15641,43,104.42,1843.92,372.96,354.08,61.91,1513.47,True,15641,2024-11-06,Closed
15642,43,588.94,1854.99,350.89,357.66,78.58,2014.46,True,15642,2024-11-07,Closed
15643,43,1719.58,1940.38,2288.71,373.55,75.83,1295.42,True,15643,2024-11-08,Closed
15644,43,186.59,1997.28,350.05,383.39,65.54,1768.28,True,15644,2024-11-09,Closed
15645,43,755.69,1991.05,367.2,385.33,100.61,2278.93,True,15645,2024-11-10,Closed
15646,43,2239.42,1890.38,797.52,361.95,51.91,3280.37,True,15646,2024-11-11,Closed
15647,43,1351.56,1898.26,399.95,366.66,87.67,2762.2,True,15647,2024-11-12,Closed
15648,43,1680.85,1930.33,391.34,372.99,90.69,3129.15,True,15648,2024-11-13,Closed
15649,43,174.86,1924.7,711.69,369.45,63.07,1324.8,True,15649,2024-11-14,Closed
15650,43,622.36,2345.62,460.34,451.66,92.84,2414.8,True,15650,2024-11-15,Closed
15651,43,1799.36,1695.88,825.04,329.35,98.21,2571.99,True,15651,2024-11-16,Closed
15652,43,566.06,1902.49,515.6,366.99,82.62,1870.33,True,15652,2024-11-17,Closed
15653,43,1243.02,2059.81,324.35,397.94,95.98,2882.5,True,15653,2024-11-18,Closed
15654,43,822.24,1820.38,635.42,350.26,68.98,1938.22,True,15654,2024-11-19,Closed
15655,43,450.56,2012.79,517.67,384.12,41.11,1904.57,True,15655,2024-11-20,Closed
15656,43,843.2,2046.94,479.79,394.03,79.46,2330.89,True,15656,2024-11-21,Closed
15657,43,1378.2,1998.93,371.01,384.8,77.5,2928.62,True,15657,2024-11-22,Closed
15658,43,1413.65,1924.51,320.63,369.94,68.81,2948.72,True,15658,2024-11-23,Closed
15659,43,280.59,1819.88,669.74,348.76,53.5,1377.23,True,15659,2024-11-24,Closed
15660,43,822.83,1784.45,554.96,348.29,122.22,1930.1,True,15660,2024-11-25,Closed
15661,43,1104.68,2098.62,193.95,403.07,71.65,2937.7,True,15661,2024-11-26,Closed
15662,43,1301.39,1824.27,925.39,351.99,79.91,2120.36,True,15662,2024-11-27,Closed
15663,43,565.01,2111.4,566.83,409.05,111.13,1998.45,True,15663,2024-11-28,Closed
15664,43,506.29,2020.81,249.85,387.94,66.52,2210.73,True,15664,2024-11-29,Closed
15665,43,1423.79,1806.35,462.59,347.32,65.71,2701.84,True,15665,2024-11-30,Closed
15666,43,2281.7,2147.57,576.35,414.96,100.6,3752.32,True,15666,2024-12-01,Closed
15667,43,2510.37,2233.04,275.49,429.54,83.44,4384.48,True,15667,2024-12-02,Closed
15668,43,3006.65,2023.96,1723.81,387.69,57.46,3249.34,True,15668,2024-12-03,Closed
15669,43,353.78,2125.88,549.89,407.28,60.74,1869.03,True,15669,2024-12-04,Closed
15670,43,1236.69,2158.36,356.88,414.29,70.49,2967.68,True,15670,2024-12-05,Closed
15671,43,1656.82,2071.01,1159.38,399.49,89.87,2478.58,True,15671,2024-12-06,Closed
15672,43,1009.87,1871.31,450.64,359.46,64.28,2366.26,True,15672,2024-12-07,Closed
15673,43,1494.9,1928.89,498.43,370.12,61.51,2863.85,True,15673,2024-12-08,Closed
15674,43,1534.71,1949.36,621.84,371.32,32.38,2829.85,True,15674,2024-12-09,Closed
15675,43,691.64,2028.3,471.99,392.0,96.22,2151.73,True,15675,2024-12-10,Closed
15676,43,540.34,1852.38,377.94,357.35,80.38,1934.4,True,15676,2024-12-11,Closed
15677,43,773.67,2051.74,424.66,394.92,79.38,2321.37,True,15677,2024-12-12,Closed
15678,43,1018.81,1885.27,718.99,365.27,99.65,2085.44,True,15678,2024-12-13,Closed
15679,43,1757.09,2019.21,971.88,389.99,92.71,2711.71,True,15679,2024-12-14,Closed
15680,43,1203.24,1794.51,557.22,344.92,64.01,2376.52,True,15680,2024-12-15,Closed
15681,43,429.14,2320.62,621.55,448.52,110.05,2018.16,True,15681,2024-12-16,Closed
15682,43,773.26,2023.37,487.42,390.63,91.36,2217.85,True,15682,2024-12-17,Closed
15683,43,1901.04,1878.52,478.11,363.72,96.25,3205.2,True,15683,2024-12-18,Closed
15684,43,681.45,2170.98,640.59,421.9,128.53,2083.31,True,15684,2024-12-19,Closed
15685,43,1433.34,1767.75,628.25,342.49,93.05,2479.79,True,15685,2024-12-20,Closed
15686,43,833.18,2173.25,531.65,419.04,91.94,2382.84,True,15686,2024-12-21,Closed
15687,43,274.03,2108.12,319.56,405.64,79.77,1982.82,True,15687,2024-12-22,Closed
15688,43,1243.79,2257.27,276.6,434.09,83.13,3141.33,True,15688,2024-12-23,Closed
15689,43,1219.92,2080.59,226.33,399.34,67.88,3006.3,True,15689,2024-12-24,Closed
15690,43,69.6,1977.32,433.55,379.92,68.88,1544.49,True,15690,2024-12-25,Closed
15691,43,718.25,2184.14,473.8,424.13,125.92,2302.67,True,15691,2024-12-26,Closed
15692,43,1872.63,2172.77,495.2,419.46,98.05,3452.15,True,15692,2024-12-27,Closed
15693,43,1785.64,1953.15,1108.99,376.91,86.27,2543.53,True,15693,2024-12-28,Closed
15694,43,1731.52,1972.06,583.31,379.55,75.69,3044.58,True,15694,2024-12-29,Closed
15695,43,2787.8,1845.56,349.51,356.99,90.76,4193.09,True,15695,2024-12-30,Closed
15696,44,0.0,1913.73,670.21,366.43,52.63,1190.89,True,15696,2024-01-01,Closed
15697,44,681.87,2057.85,646.59,396.45,83.82,2009.31,True,15697,2024-01-02,Closed
15698,44,1683.15,2081.33,442.69,400.89,83.62,3238.17,True,15698,2024-01-03,Closed
15699,44,2935.14,2056.44,715.65,398.14,105.2,4170.73,True,15699,2024-01-04,Closed
15700,44,864.94,2099.25,162.32,404.08,81.46,2720.41,True,15700,2024-01-05,Closed
15701,44,1757.35,1946.8,289.75,379.47,128.26,3286.14,True,15701,2024-01-06,Closed
15702,44,2888.05,2099.46,325.45,406.18,104.18,4557.88,True,15702,2024-01-07,Closed
15703,44,45.81,2031.07,619.07,390.85,77.31,1380.5,True,15703,2024-01-08,Closed
15704,44,1117.58,2424.61,1206.13,467.31,100.63,2235.43,True,15704,2024-01-09,Closed
15705,44,1337.21,1876.8,386.07,362.47,86.19,2741.75,True,15705,2024-01-10,Closed
15706,44,1463.25,2221.6,336.04,426.41,72.42,3276.39,True,15706,2024-01-11,Closed
15707,44,2691.78,1918.36,990.37,368.37,64.31,3555.46,True,15707,2024-01-12,Closed
15708,44,1356.63,1873.99,1024.85,359.76,62.19,2143.58,True,15708,2024-01-13,Closed
15709,44,722.69,2054.4,357.22,395.98,85.48,2334.39,True,15709,2024-01-14,Closed
15710,44,1236.19,2200.76,294.08,422.16,69.5,3073.37,True,15710,2024-01-15,Closed
15711,44,1412.68,2231.7,2302.84,430.64,98.14,1243.4,True,15711,2024-01-16,Closed
15712,44,94.14,2019.08,491.4,386.23,51.29,1570.53,True,15712,2024-01-17,Closed
15713,44,1126.44,1957.02,548.5,374.44,50.88,2484.08,True,15713,2024-01-18,Closed
15714,44,457.82,2111.6,565.44,405.2,67.95,1936.03,True,15714,2024-01-19,Closed
15715,44,1110.72,2022.25,465.27,386.8,51.14,2616.56,True,15715,2024-01-20,Closed
15716,44,1424.0,2230.09,1131.08,425.99,50.14,2472.87,True,15716,2024-01-21,Closed
15717,44,2142.93,2030.93,706.74,390.7,76.17,3390.95,True,15717,2024-01-22,Closed
15718,44,2454.76,2102.62,467.0,403.93,72.78,4017.6,True,15718,2024-01-23,Closed
15719,44,3609.12,2050.0,336.07,395.74,92.25,5230.8,True,15719,2024-01-24,Closed
15720,44,977.65,2192.85,334.58,424.09,107.26,2728.66,True,15720,2024-01-25,Closed
15721,44,2305.06,2375.33,511.91,459.39,116.29,4052.19,True,15721,2024-01-26,Closed
15722,44,2177.07,2197.42,413.92,418.39,34.46,3926.11,True,15722,2024-01-27,Closed
15723,44,3445.42,2061.54,675.22,396.86,80.31,4751.43,True,15723,2024-01-28,Closed
15724,44,2046.28,1855.86,513.84,356.68,66.07,3322.23,True,15724,2024-01-29,Closed
15725,44,748.86,1859.73,264.43,359.08,84.63,2259.53,True,15725,2024-01-30,Closed
15726,44,812.52,2236.95,431.86,429.86,78.98,2538.63,True,15726,2024-01-31,Closed
15727,44,1005.9,1818.55,287.34,352.24,95.09,2442.02,True,15727,2024-02-01,Closed
15728,44,136.05,1983.68,292.67,380.05,57.33,1769.73,True,15728,2024-02-02,Closed
15729,44,1588.69,1769.9,419.19,341.81,80.96,2858.44,True,15729,2024-02-03,Closed
15730,44,755.46,2208.04,283.77,426.49,101.62,2578.11,True,15730,2024-02-04,Closed
15731,44,2539.84,2087.79,474.01,405.36,119.69,4033.93,True,15731,2024-02-05,Closed
15732,44,3221.38,2044.96,470.28,395.35,98.42,4697.64,True,15732,2024-02-06,Closed
15733,44,1211.73,1992.16,623.28,382.81,69.89,2510.72,True,15733,2024-02-07,Closed
15734,44,2267.01,1996.43,1636.68,382.47,57.36,2569.4,True,15734,2024-02-08,Closed
15735,44,11.52,1849.03,620.42,358.9,104.77,1135.36,True,15735,2024-02-09,Closed
15736,44,719.9,1931.4,293.52,372.19,79.5,2278.28,True,15736,2024-02-10,Closed
15737,44,1224.14,2073.7,514.42,399.91,88.58,2694.84,True,15737,2024-02-11,Closed
15738,44,163.03,1982.84,529.04,382.97,91.36,1525.47,True,15738,2024-02-12,Closed
15739,44,588.14,2341.69,161.26,451.52,99.58,2668.99,True,15739,2024-02-13,Closed
15740,44,43.5,1945.7,227.26,373.77,66.91,1695.03,True,15740,2024-02-14,Closed
15741,44,1191.55,1849.65,362.53,358.71,101.59,2577.08,True,15741,2024-02-15,Closed
15742,44,1385.98,2103.93,503.6,402.14,50.31,2936.0,True,15742,2024-02-16,Closed
15743,44,85.76,1880.52,338.35,363.29,87.46,1540.47,True,15743,2024-02-17,Closed
15744,44,899.56,2227.07,210.36,429.75,98.1,2818.17,True,15744,2024-02-18,Closed
15745,44,90.8,1977.64,497.88,380.98,79.98,1490.58,True,15745,2024-02-19,Closed
15746,44,781.11,2172.59,210.07,417.67,78.14,2665.49,True,15746,2024-02-20,Closed
15747,44,30.53,2100.05,377.88,403.44,72.28,1680.42,True,15747,2024-02-21,Closed
15748,44,1353.48,1934.59,1345.33,374.12,94.27,1848.47,True,15748,2024-02-22,Closed
15749,44,1133.86,2085.54,410.27,401.22,78.55,2730.58,True,15749,2024-02-23,Closed
15750,44,197.46,2070.62,420.46,402.02,118.63,1728.99,True,15750,2024-02-24,Closed
15751,44,588.07,2034.83,1838.22,389.65,56.66,728.02,True,15751,2024-02-25,Closed
15752,44,457.39,2166.86,280.26,416.15,73.71,2270.28,True,15752,2024-02-26,Closed
15753,44,1077.13,2196.19,227.48,417.19,23.39,3022.45,True,15753,2024-02-27,Closed
15754,44,2704.49,2054.45,530.71,396.43,90.65,4137.58,True,15754,2024-02-28,Closed
15755,44,3419.36,2164.71,442.89,418.22,100.81,5040.37,True,15755,2024-02-29,Closed
15756,44,1554.81,1864.83,407.34,362.18,108.01,2904.29,True,15756,2024-03-01,Closed
15757,44,2195.35,1930.77,454.27,370.31,59.68,3612.17,True,15757,2024-03-02,Closed
15758,44,1425.31,2016.16,712.41,384.45,37.8,2691.26,True,15758,2024-03-03,Closed
15759,44,296.5,2016.19,649.86,386.69,62.91,1599.92,True,15759,2024-03-04,Closed
15760,44,302.11,1989.2,222.0,382.66,74.51,1994.8,True,15760,2024-03-05,Closed
15761,44,910.4,1931.83,644.14,373.39,92.05,2106.04,True,15761,2024-03-06,Closed
15762,44,443.66,2102.67,347.51,406.42,100.12,2098.7,True,15762,2024-03-07,Closed
15763,44,952.81,2000.83,188.14,384.17,66.93,2698.57,True,15763,2024-03-08,Closed
15764,44,2443.19,2186.75,531.19,419.29,66.42,4032.33,True,15764,2024-03-09,Closed
15765,44,143.44,1925.44,694.2,371.13,80.41,1294.27,True,15765,2024-03-10,Closed
15766,44,1206.63,2088.37,325.16,401.17,71.94,2897.9,True,15766,2024-03-11,Closed
15767,44,173.3,2047.95,243.68,392.85,64.28,1913.29,True,15767,2024-03-12,Closed
15768,44,1033.86,1989.26,1269.83,382.22,69.13,1684.16,True,15768,2024-03-13,Closed
15769,44,552.14,2154.96,266.55,415.82,94.86,2345.69,True,15769,2024-03-14,Closed
15770,44,1042.96,2058.9,295.41,396.67,83.74,2722.71,True,15770,2024-03-15,Closed
15771,44,777.5,2164.65,703.76,417.75,96.1,2142.29,True,15771,2024-03-16,Closed
15772,44,1373.1,1932.76,506.36,373.13,87.07,2712.43,True,15772,2024-03-17,Closed
15773,44,1900.92,2104.1,283.06,404.39,74.53,3647.43,True,15773,2024-03-18,Closed
15774,44,2360.11,2130.68,545.88,411.65,99.46,3845.45,True,15774,2024-03-19,Closed
15775,44,1700.67,1961.06,385.78,378.64,88.93,3187.02,True,15775,2024-03-20,Closed
15776,44,482.02,1984.56,289.75,381.0,65.66,2111.17,True,15776,2024-03-21,Closed
15777,44,819.03,1782.97,360.82,343.64,73.74,2167.44,True,15777,2024-03-22,Closed
15778,44,1509.33,2004.57,1568.96,385.21,70.55,1874.39,True,15778,2024-03-23,Closed
15779,44,536.12,1958.84,129.94,375.74,61.47,2303.55,True,15779,2024-03-24,Closed
15780,44,98.29,2071.16,522.69,401.18,108.28,1538.48,True,15780,2024-03-25,Closed
15781,44,723.42,2148.96,308.39,413.52,81.81,2482.18,True,15781,2024-03-26,Closed
15782,44,722.68,1924.68,359.56,370.47,74.46,2213.34,True,15782,2024-03-27,Closed
15783,44,1700.08,2186.14,759.78,422.18,99.88,3026.56,True,15783,2024-03-28,Closed
15784,44,1174.44,2134.35,270.81,408.16,53.06,2984.92,True,15784,2024-03-29,Closed
15785,44,5.19,2280.42,307.77,437.05,67.27,1910.57,True,15785,2024-03-30,Closed
15786,44,225.8,1992.74,438.11,384.48,87.49,1692.94,True,15786,2024-03-31,Closed
15787,44,1475.08,2027.06,130.22,390.72,84.42,3287.5,True,15787,2024-04-01,Closed
15788,44,1261.84,1853.96,514.43,356.68,69.74,2531.63,True,15788,2024-04-02,Closed
15789,44,360.78,1840.02,150.11,355.33,84.03,1966.66,True,15789,2024-04-03,Closed
15790,44,1541.61,2047.34,634.01,395.16,91.26,2863.68,True,15790,2024-04-04,Closed
15791,44,1845.19,2148.03,571.57,413.19,80.1,3341.55,True,15791,2024-04-05,Closed
15792,44,809.44,2263.14,333.96,435.53,86.31,2652.31,True,15792,2024-04-06,Closed
15793,44,1247.37,2096.62,295.42,403.92,84.87,2963.7,True,15793,2024-04-07,Closed
15794,44,598.22,1940.7,235.11,373.63,75.71,2228.1,True,15794,2024-04-08,Closed
15795,44,936.93,2066.35,488.78,399.57,100.26,2414.24,True,15795,2024-04-09,Closed
15796,44,590.76,1950.69,503.12,376.49,86.75,1951.58,True,15796,2024-04-10,Closed
15797,44,1012.17,2193.0,264.92,421.34,76.72,2863.53,True,15797,2024-04-11,Closed
15798,44,2784.27,2052.23,684.58,396.52,96.05,4055.87,True,15798,2024-04-12,Closed
15799,44,1811.78,1654.23,646.81,318.67,66.56,2752.64,True,15799,2024-04-13,Closed
15800,44,1752.32,2165.45,389.7,417.88,95.89,3432.18,True,15800,2024-04-14,Closed
15801,44,471.36,1917.22,590.57,370.78,93.63,1704.38,True,15801,2024-04-15,Closed
15802,44,48.78,2047.44,494.73,393.56,73.03,1528.46,True,15802,2024-04-16,Closed
15803,44,306.32,2129.25,265.35,408.2,64.34,2105.88,True,15803,2024-04-17,Closed
15804,44,1513.74,2286.1,209.4,440.99,99.08,3491.36,True,15804,2024-04-18,Closed
15805,44,3255.07,2101.69,454.58,404.37,79.43,4822.75,True,15805,2024-04-19,Closed
15806,44,3224.0,1735.89,492.16,332.56,49.98,4417.75,True,15806,2024-04-20,Closed
15807,44,1221.28,1875.73,540.46,360.0,60.84,2495.71,True,15807,2024-04-21,Closed
15808,44,313.77,1997.96,525.25,381.08,38.39,1748.09,True,15808,2024-04-22,Closed
15809,44,1471.65,2015.69,597.46,389.3,92.54,2797.34,True,15809,2024-04-23,Closed
15810,44,2539.38,2073.97,384.66,398.13,68.15,4160.54,True,15810,2024-04-24,Closed
15811,44,3806.27,1827.27,580.72,351.22,65.32,4987.5,True,15811,2024-04-25,Closed
15812,44,1113.66,2143.65,274.26,411.1,65.72,2917.33,True,15812,2024-04-26,Closed
15813,44,2177.08,1894.26,818.93,365.19,79.62,3172.79,True,15813,2024-04-27,Closed
15814,44,985.89,1755.27,1274.83,337.12,59.65,1406.68,True,15814,2024-04-28,Closed
15815,44,389.67,1765.07,956.71,336.41,31.24,1166.79,True,15815,2024-04-29,Closed
15816,44,834.23,2197.85,356.99,422.02,73.79,2601.3,True,15816,2024-04-30,Closed
15817,44,2181.14,2109.05,191.36,405.78,79.43,4019.4,True,15817,2024-05-01,Closed
15818,44,2896.19,1828.22,1613.13,350.56,55.54,3055.74,True,15818,2024-05-02,Closed
15819,44,982.7,1953.89,1503.91,374.38,56.68,1376.0,True,15819,2024-05-03,Closed
15820,44,1348.33,2068.05,572.42,396.52,62.75,2781.21,True,15820,2024-05-04,Closed
15821,44,1699.55,2262.43,566.12,433.59,66.54,3329.32,True,15821,2024-05-05,Closed
15822,44,3264.98,1827.2,411.73,353.13,87.04,4593.41,True,15822,2024-05-06,Closed
15823,44,93.86,2068.42,176.51,398.52,84.37,1901.4,True,15823,2024-05-07,Closed
15824,44,437.82,1992.0,445.52,383.18,74.42,1909.88,True,15824,2024-05-08,Closed
15825,44,476.81,2128.76,331.88,412.84,116.56,2157.13,True,15825,2024-05-09,Closed
15826,44,44.44,1987.0,708.1,381.55,66.91,1256.43,True,15826,2024-05-10,Closed
15827,44,227.61,1871.02,1283.39,361.15,83.63,731.61,True,15827,2024-05-11,Closed
15828,44,546.08,1742.07,1392.71,336.38,79.21,816.23,True,15828,2024-05-12,Closed
15829,44,207.87,2162.55,627.45,415.77,78.33,1664.64,True,15829,2024-05-13,Closed
15830,44,196.85,1972.08,315.43,380.97,91.86,1761.64,True,15830,2024-05-14,Closed
15831,44,909.75,2330.18,533.28,447.16,75.27,2631.38,True,15831,2024-05-15,Closed
15832,44,2562.72,1999.85,386.25,385.06,78.69,4097.63,True,15832,2024-05-16,Closed
15833,44,1504.76,2094.38,1826.4,402.12,69.9,1702.84,True,15833,2024-05-17,Closed
15834,44,1579.27,2004.6,308.39,386.89,89.36,3186.12,True,15834,2024-05-18,Closed
15835,44,1982.37,2167.33,1023.53,417.52,87.77,3038.4,True,15835,2024-05-19,Closed
15836,44,2316.05,2141.51,716.28,414.14,104.83,3636.45,True,15836,2024-05-20,Closed
15837,44,1776.64,2058.59,223.39,395.92,76.2,3535.64,True,15837,2024-05-21,Closed
15838,44,1678.92,1923.1,486.79,371.49,88.82,3026.41,True,15838,2024-05-22,Closed
15839,44,1728.12,1842.66,676.73,353.25,55.23,2838.82,True,15839,2024-05-23,Closed
15840,44,1275.93,2159.03,146.3,416.19,90.18,3198.48,True,15840,2024-05-24,Closed
15841,44,107.46,1988.15,634.8,382.79,78.28,1382.53,True,15841,2024-05-25,Closed
15842,44,331.88,2168.86,152.68,415.72,64.52,2283.54,True,15842,2024-05-26,Closed
15843,44,1217.11,1820.76,575.33,351.11,77.46,2385.08,True,15843,2024-05-27,Closed
15844,44,1350.7,2039.96,420.14,393.49,88.44,2882.08,True,15844,2024-05-28,Closed
15845,44,2682.27,1998.75,233.78,387.36,106.66,4340.58,True,15845,2024-05-29,Closed
15846,44,389.09,1786.37,384.66,344.23,73.42,1717.38,True,15846,2024-05-30,Closed
15847,44,1568.9,1831.38,468.72,354.74,95.33,2836.23,True,15847,2024-05-31,Closed
15848,44,1815.15,2170.51,213.77,420.03,108.97,3662.92,True,15848,2024-06-01,Closed
15849,44,2791.93,2066.02,1069.6,398.72,91.72,3696.63,True,15849,2024-06-02,Closed
15850,44,1237.96,2014.93,248.46,389.29,93.98,2910.45,True,15850,2024-06-03,Closed
15851,44,76.28,2244.51,240.9,433.74,105.97,1973.92,True,15851,2024-06-04,Closed
15852,44,334.07,2030.44,581.57,391.09,81.55,1701.39,True,15852,2024-06-05,Closed
15853,44,834.72,2156.26,401.9,417.06,105.95,2483.13,True,15853,2024-06-06,Closed
15854,44,873.74,1988.5,1785.75,383.59,86.47,990.02,True,15854,2024-06-07,Closed
15855,44,132.33,1865.47,464.94,360.15,83.99,1448.87,True,15855,2024-06-08,Closed
15856,44,750.42,2214.43,530.6,424.92,70.94,2363.31,True,15856,2024-06-09,Closed
15857,44,95.44,1879.55,528.39,360.92,63.08,1383.52,True,15857,2024-06-10,Closed
15858,44,684.79,2027.98,266.92,392.87,106.86,2338.99,True,15858,2024-06-11,Closed
15859,44,2012.32,1917.92,989.93,375.04,139.54,2800.77,True,15859,2024-06-12,Closed
15860,44,901.26,1982.43,212.73,381.83,79.7,2591.26,True,15860,2024-06-13,Closed
15861,44,1506.66,2119.17,793.29,408.82,92.39,2740.15,True,15861,2024-06-14,Closed
15862,44,833.63,2027.14,276.65,390.2,78.79,2505.33,True,15862,2024-06-15,Closed
15863,44,1688.61,1983.4,1219.03,379.76,54.65,2398.33,True,15863,2024-06-16,Closed
15864,44,391.87,2171.05,523.61,421.03,118.74,1920.57,True,15864,2024-06-17,Closed
15865,44,568.17,2008.39,256.27,384.2,51.11,2269.18,True,15865,2024-06-18,Closed
15866,44,1991.74,2087.97,474.7,403.34,96.95,3508.06,True,15866,2024-06-19,Closed
15867,44,17.48,2101.43,966.28,404.13,77.32,1075.31,True,15867,2024-06-20,Closed
15868,44,7.91,1971.95,1320.32,378.62,65.92,593.62,True,15868,2024-06-21,Closed
15869,44,314.55,1790.77,337.69,344.76,69.57,1698.06,True,15869,2024-06-22,Closed
15870,44,1313.01,1978.94,414.32,379.25,58.02,2819.61,True,15870,2024-06-23,Closed
15871,44,301.99,2138.43,734.86,411.28,79.04,1626.52,True,15871,2024-06-24,Closed
15872,44,418.36,2138.82,545.57,411.15,77.1,1934.51,True,15872,2024-06-25,Closed
15873,44,347.93,2054.49,308.13,393.21,54.72,2039.57,True,15873,2024-06-26,Closed
15874,44,455.2,1782.04,242.77,344.05,80.66,1913.81,True,15874,2024-06-27,Closed
15875,44,476.78,2133.77,468.89,408.8,61.44,2080.22,True,15875,2024-06-28,Closed
15876,44,1009.13,1834.9,227.52,355.05,91.75,2524.76,True,15876,2024-06-29,Closed
15877,44,398.7,2212.58,425.32,427.94,108.51,2077.45,True,15877,2024-06-30,Closed
15878,44,137.64,1954.52,750.35,375.74,70.69,1271.12,True,15878,2024-07-01,Closed
15879,44,176.15,2104.22,517.44,402.11,48.89,1714.04,True,15879,2024-07-02,Closed
15880,44,1392.8,2035.24,292.4,393.72,100.66,3034.98,True,15880,2024-07-03,Closed
15881,44,1200.88,2259.42,494.52,436.26,102.16,2863.62,True,15881,2024-07-04,Closed
15882,44,962.42,2006.64,494.35,388.21,99.39,2375.32,True,15882,2024-07-05,Closed
15883,44,642.67,1895.26,208.17,361.33,34.81,2294.95,True,15883,2024-07-06,Closed
15884,44,1585.03,2054.12,240.15,395.35,79.09,3319.91,True,15884,2024-07-07,Closed
