sales_id,restaurant_id,creditcard_tip,drinks_payment,food_payment,other_payment,service_charges,delivery_charges,Date
15204,42,9.78,465.52,1199.09,327.88,51.87,95.55,2024-08-26
15205,42,9.99,382.5,1126.03,333.66,46.15,91.95,2024-08-27
15206,42,3.74,507.26,1356.78,318.37,79.98,58.29,2024-08-28
15207,42,5.96,492.58,1433.71,299.85,85.01,52.56,2024-08-29
15208,42,7.59,540.04,1447.91,356.3,74.35,85.74,2024-08-30
15209,42,7.0,398.35,1220.29,311.18,62.67,67.68,2024-08-31
15210,42,2.91,531.92,1121.02,275.67,62.48,67.89,2024-09-01
15211,42,8.63,457.42,1271.49,274.17,57.25,85.74,2024-09-02
15212,42,1.0,458.49,1310.8,283.98,65.78,73.73,2024-09-03
15213,42,0.08,497.7,1325.96,313.54,58.45,96.86,2024-09-04
15214,42,0.47,474.68,1161.12,295.79,62.74,67.67,2024-09-05
15215,42,7.35,389.51,1341.19,308.51,59.55,84.87,2024-09-06
15216,42,3.49,411.28,1247.65,317.78,62.1,73.45,2024-09-07
15217,42,9.58,462.03,1230.91,301.15,54.71,89.99,2024-09-08
15218,42,4.58,481.92,1373.44,283.05,60.57,92.72,2024-09-09
15219,42,9.2,363.51,1192.43,271.68,65.59,51.65,2024-09-10
15220,42,4.75,366.06,1412.08,255.65,62.34,78.68,2024-09-11
15221,42,6.08,469.95,1409.8,231.82,72.11,66.98,2024-09-12
15222,42,8.2,429.37,1393.66,307.31,42.87,127.29,2024-09-13
15223,42,8.32,439.31,1426.03,298.97,76.57,63.29,2024-09-14
15224,42,9.66,421.97,1205.46,361.29,62.97,73.0,2024-09-15
15225,42,0.33,424.65,1325.7,328.3,61.79,84.32,2024-09-16
15226,42,3.4,483.49,1278.8,312.14,43.83,119.74,2024-09-17
15227,42,2.65,497.87,1222.68,349.19,57.8,91.39,2024-09-18
15228,42,7.02,495.12,1257.31,269.57,54.3,93.58,2024-09-19
15229,42,1.17,495.45,1275.87,310.74,69.96,68.32,2024-09-20
15230,42,4.55,441.5,1203.75,264.69,64.29,62.4,2024-09-21
15231,42,4.51,485.4,1406.0,298.62,64.35,90.29,2024-09-22
15232,42,9.93,437.98,1259.94,256.69,61.98,71.56,2024-09-23
15233,42,5.22,488.28,1133.44,280.5,71.87,46.49,2024-09-24
15234,42,2.19,416.95,1155.72,276.65,65.97,53.03,2024-09-25
15235,42,1.2,428.29,1385.93,258.76,80.67,45.93,2024-09-26
15236,42,5.23,398.0,1322.22,297.46,63.27,75.27,2024-09-27
15237,42,3.66,409.79,1054.06,248.73,60.13,50.97,2024-09-28
15238,42,0.67,417.81,1071.65,319.33,52.61,75.72,2024-09-29
15239,42,4.76,419.76,1308.49,260.32,50.05,98.78,2024-09-30
15240,42,6.75,445.78,1417.25,320.85,51.02,116.37,2024-10-01
15241,42,6.94,483.59,1285.28,275.9,63.41,77.67,2024-10-02
15242,42,8.46,494.6,1328.05,271.72,69.73,69.99,2024-10-03
15243,42,9.18,354.28,1208.18,337.91,63.74,62.58,2024-10-04
15244,42,6.45,435.18,1290.77,270.88,47.13,105.45,2024-10-05
15245,42,1.7,389.54,1284.68,236.85,56.59,77.9,2024-10-06
15246,42,0.3,428.37,1409.65,344.74,51.04,116.21,2024-10-07
15247,42,5.98,444.05,1329.6,277.79,72.81,59.56,2024-10-08
15248,42,7.27,400.28,1232.71,312.59,39.99,114.56,2024-10-09
15249,42,3.39,383.43,1374.7,332.68,54.84,99.43,2024-10-10
15250,42,8.29,547.43,1156.19,383.77,65.18,78.4,2024-10-11
15251,42,3.4,400.25,1003.12,266.81,45.95,75.12,2024-10-12
15252,42,4.72,464.29,1168.74,304.87,39.42,114.93,2024-10-13
15253,42,7.35,498.95,1145.83,238.81,51.47,85.39,2024-10-14
15254,42,1.65,515.28,1188.87,281.93,53.58,91.44,2024-10-15
15255,42,2.69,440.88,1119.52,348.38,73.54,43.75,2024-10-16
15256,42,0.31,473.88,1176.15,277.62,71.76,49.23,2024-10-17
15257,42,9.4,443.81,1100.29,315.33,63.21,59.52,2024-10-18
15258,42,9.62,395.74,1235.43,287.49,67.15,57.58,2024-10-19
15259,42,8.56,365.43,1131.68,351.38,53.48,77.88,2024-10-20
15260,42,2.1,421.23,1248.14,305.79,57.06,83.4,2024-10-21
15261,42,4.73,407.93,1375.09,292.07,61.2,85.13,2024-10-22
15262,42,9.12,374.26,1458.17,255.93,53.88,101.06,2024-10-23
15263,42,0.34,519.45,1362.84,291.42,77.23,62.94,2024-10-24
15264,42,5.09,414.4,1497.14,309.74,81.97,58.19,2024-10-25
15265,42,8.33,465.56,1193.47,352.88,63.41,74.37,2024-10-26
15266,42,8.51,438.89,1303.28,372.5,61.25,89.0,2024-10-27
15267,42,9.01,405.62,1229.24,287.97,39.68,112.92,2024-10-28
15268,42,3.38,451.14,1236.86,273.76,64.35,67.47,2024-10-29
15269,42,9.81,437.21,1470.78,296.15,82.36,55.69,2024-10-30
15270,42,5.95,460.63,1370.04,322.42,57.59,100.11,2024-10-31
15271,42,1.2,400.04,1419.68,289.83,68.39,74.17,2024-11-01
15272,42,0.77,458.71,1264.79,260.68,65.7,67.04,2024-11-02
15273,42,6.76,453.95,1308.11,242.9,65.7,69.12,2024-11-03
15274,42,5.19,517.29,1483.79,291.41,73.9,81.44,2024-11-04
15275,42,5.26,422.32,1299.18,275.05,53.35,92.97,2024-11-05
15276,42,8.52,515.81,1348.57,292.32,52.46,110.78,2024-11-06
15277,42,4.45,503.36,1229.16,293.09,74.28,54.01,2024-11-07
15278,42,5.39,443.97,1152.74,354.48,65.67,63.76,2024-11-08
15279,42,6.28,494.06,1063.23,306.62,66.31,53.75,2024-11-09
15280,42,8.54,429.4,1386.7,293.54,51.42,108.15,2024-11-10
15281,42,1.22,469.97,1167.91,247.42,55.94,76.62,2024-11-11
15282,42,5.17,463.04,1239.68,291.62,72.98,53.47,2024-11-12
15283,42,6.86,453.41,1127.24,333.73,59.32,72.81,2024-11-13
15284,42,2.74,470.79,1409.76,305.79,46.78,125.07,2024-11-14
15285,42,6.83,438.93,1214.1,313.73,70.05,56.57,2024-11-15
15286,42,8.41,417.16,1334.92,275.71,70.38,61.99,2024-11-16
15287,42,6.99,429.87,1506.02,329.05,59.91,106.7,2024-11-17
15288,42,8.62,444.75,1407.29,300.37,74.68,65.82,2024-11-18
15289,42,8.19,430.34,1140.64,305.21,35.18,117.28,2024-11-19
15290,42,4.15,464.73,1105.41,323.56,67.39,54.59,2024-11-20
15291,42,6.11,498.19,1359.93,222.56,72.47,63.14,2024-11-21
15292,42,7.6,439.57,1259.29,265.44,60.18,76.11,2024-11-22
15293,42,9.09,437.07,1268.79,317.37,75.3,51.71,2024-11-23
15294,42,6.55,425.78,1210.63,231.5,53.11,80.56,2024-11-24
15295,42,8.15,400.72,1548.78,326.87,64.37,98.87,2024-11-25
15296,42,0.42,415.93,1141.24,284.99,56.23,71.74,2024-11-26
15297,42,7.11,433.69,1443.73,335.59,68.05,85.19,2024-11-27
15298,42,5.79,500.82,1406.6,218.6,43.7,125.21,2024-11-28
15299,42,6.64,560.16,1018.17,310.49,52.82,83.25,2024-11-29
15300,42,9.58,343.83,1212.4,242.94,50.06,79.82,2024-11-30
15301,42,2.52,484.79,1511.04,290.58,72.51,83.64,2024-12-01
15302,42,9.13,597.93,1206.65,312.29,58.57,94.48,2024-12-02
15303,42,2.48,471.17,1188.7,270.38,50.28,92.48,2024-12-03
15304,42,4.46,426.52,1356.4,301.08,51.98,104.43,2024-12-04
15305,42,0.53,522.61,1299.45,273.33,63.0,83.55,2024-12-05
15306,42,0.99,386.04,1434.96,269.46,38.79,131.45,2024-12-06
15307,42,0.87,429.22,1311.37,250.11,66.78,65.49,2024-12-07
15308,42,2.18,335.94,1298.46,275.07,47.61,95.7,2024-12-08
15309,42,2.08,494.89,1459.93,306.85,69.6,86.96,2024-12-09
15310,42,4.75,484.91,1405.14,345.9,54.08,115.41,2024-12-10
15311,42,6.89,581.07,1137.26,257.72,49.52,98.54,2024-12-11
15312,42,1.56,450.5,1132.42,296.18,56.38,75.11,2024-12-12
15313,42,7.2,532.57,1271.87,329.72,65.07,83.3,2024-12-13
15314,42,9.52,437.21,1267.49,298.05,67.86,64.57,2024-12-14
15315,42,1.29,502.87,1500.8,288.03,41.76,145.68,2024-12-15
15316,42,3.63,488.05,1143.72,299.25,57.9,77.3,2024-12-16
15317,42,8.31,451.96,1202.37,283.73,72.88,48.08,2024-12-17
15318,42,0.9,383.38,1206.89,347.37,54.37,85.01,2024-12-18
15319,42,4.58,468.85,1352.85,304.93,52.25,108.23,2024-12-19
15320,42,3.04,470.73,1415.31,275.57,65.22,85.75,2024-12-20
15321,42,3.81,512.47,1345.15,289.04,75.59,63.48,2024-12-21
15322,42,2.3,404.67,1230.75,261.85,62.62,64.51,2024-12-22
15323,42,9.39,465.85,1257.19,327.75,53.05,99.02,2024-12-23
15324,42,4.21,475.8,1469.94,324.13,72.79,81.42,2024-12-24
15325,42,2.72,420.27,1366.01,310.95,58.49,92.71,2024-12-25
15326,42,7.56,382.43,1138.22,280.44,68.55,43.0,2024-12-26
15327,42,6.9,440.46,1215.97,324.23,64.67,68.69,2024-12-27
15328,42,5.54,373.52,1663.25,285.45,76.01,80.23,2024-12-28
15329,42,5.51,494.09,1218.54,315.05,40.37,122.05,2024-12-29
15330,42,7.49,528.38,1162.11,372.93,66.78,72.7,2024-12-30
15331,43,0.03,437.44,1293.3,315.4,66.65,71.32,2024-01-01
15332,43,8.18,435.48,1203.28,265.93,74.44,41.58,2024-01-02
15333,43,0.97,479.72,1165.07,258.4,67.52,55.26,2024-01-03
15334,43,6.62,431.17,1276.45,277.25,47.87,102.74,2024-01-04
15335,43,7.06,403.44,1019.15,327.2,52.95,69.06,2024-01-05
15336,43,5.44,409.44,1325.97,293.73,75.43,52.06,2024-01-06
15337,43,8.68,461.63,1330.87,231.47,73.65,55.13,2024-01-07
15338,43,1.54,410.15,1410.18,208.86,69.38,64.16,2024-01-08
15339,43,6.11,482.62,1415.28,295.28,54.96,109.38,2024-01-09
15340,43,8.12,454.54,1310.51,254.91,72.99,56.01,2024-01-10
15341,43,0.17,454.15,1259.13,228.79,59.57,75.06,2024-01-11
15342,43,7.25,440.61,1391.08,265.11,65.18,79.34,2024-01-12
15343,43,3.69,424.14,1425.84,366.41,76.05,69.53,2024-01-13
15344,43,4.35,438.03,1230.95,247.48,54.8,82.04,2024-01-14
15345,43,5.12,341.78,1193.9,312.93,50.29,84.29,2024-01-15
15346,43,7.71,437.85,1399.75,293.22,51.44,110.22,2024-01-16
15347,43,8.79,433.28,1440.98,273.3,58.91,96.95,2024-01-17
15348,43,7.64,410.68,1199.37,296.98,49.44,91.82,2024-01-18
15349,43,2.45,492.92,1117.64,268.08,33.79,120.27,2024-01-19
15350,43,0.81,432.21,1102.46,292.86,54.26,74.22,2024-01-20
15351,43,1.42,477.92,1019.86,267.36,53.03,70.46,2024-01-21
15352,43,9.59,405.58,1361.7,285.63,63.22,78.83,2024-01-22
15353,43,9.9,452.28,1332.77,310.95,59.19,91.28,2024-01-23
15354,43,4.23,472.68,1348.56,258.82,61.72,84.59,2024-01-24
15355,43,1.2,430.42,1233.35,311.39,46.32,104.87,2024-01-25
15356,43,3.19,436.77,1247.71,266.32,68.16,58.79,2024-01-26
15357,43,3.19,452.16,1270.14,262.39,61.33,75.79,2024-01-27
15358,43,3.95,479.17,1060.61,353.19,61.87,65.53,2024-01-28
15359,43,0.76,436.44,1079.31,287.53,46.71,86.91,2024-01-29
15360,43,7.52,396.1,1251.62,288.1,49.42,94.77,2024-01-30
15361,43,6.25,376.23,1392.87,316.38,47.48,113.6,2024-01-31
15362,43,9.86,467.08,1201.45,278.96,64.36,66.07,2024-02-01
15363,43,6.64,397.57,1320.91,289.81,53.31,94.24,2024-02-02
15364,43,4.93,427.52,1280.1,302.65,60.09,80.79,2024-02-03
15365,43,5.34,451.3,1160.16,321.33,58.19,76.92,2024-02-04
15366,43,0.76,352.04,1419.74,322.07,50.74,107.92,2024-02-05
15367,43,2.31,381.32,1321.47,255.19,79.66,36.44,2024-02-06
15368,43,2.93,401.46,1415.54,323.78,78.41,57.19,2024-02-07
15369,43,8.85,451.49,1083.58,337.65,56.23,74.85,2024-02-08
15370,43,2.7,483.38,1306.28,230.3,65.07,71.85,2024-02-09
15371,43,3.42,450.59,1263.85,314.79,53.96,94.97,2024-02-10
15372,43,3.99,535.23,1464.7,299.49,64.12,101.64,2024-02-11
15373,43,1.9,507.33,1291.63,305.63,66.36,77.78,2024-02-12
15374,43,2.03,418.72,1161.85,322.66,68.53,53.26,2024-02-13
15375,43,0.87,466.12,1533.39,274.7,59.42,108.57,2024-02-14
15376,43,5.82,495.06,1289.04,330.96,53.89,103.72,2024-02-15
15377,43,6.41,472.03,1288.01,322.08,75.11,58.0,2024-02-16
15378,43,5.9,502.77,1032.25,316.26,53.11,78.85,2024-02-17
15379,43,2.64,437.55,1137.73,282.38,76.7,32.39,2024-02-18
15380,43,8.56,470.12,1277.81,298.54,68.12,68.39,2024-02-19
15381,43,2.36,446.37,1630.55,324.47,78.84,82.46,2024-02-20
15382,43,3.93,529.09,1446.21,298.8,89.18,49.08,2024-02-21
15383,43,7.0,428.79,1242.54,234.18,53.38,83.78,2024-02-22
15384,43,3.02,460.09,1398.73,332.88,74.87,69.43,2024-02-23
15385,43,1.85,469.54,1365.7,295.92,59.83,93.44,2024-02-24
15386,43,3.69,459.42,1120.17,243.66,61.49,59.35,2024-02-25
15387,43,9.92,458.73,1530.54,311.97,60.16,109.75,2024-02-26
15388,43,7.1,468.11,1078.6,293.96,63.06,57.97,2024-02-27
15389,43,9.02,479.95,1231.64,275.46,65.0,68.71,2024-02-28
15390,43,8.24,471.97,1338.58,317.01,56.58,99.64,2024-02-29
15391,43,4.62,421.59,1315.01,309.98,64.0,76.72,2024-03-01
15392,43,4.41,428.89,1219.59,293.3,65.15,63.85,2024-03-02
15393,43,5.0,466.13,1130.38,283.38,66.4,55.17,2024-03-03
15394,43,3.53,496.2,1285.33,326.17,60.13,90.52,2024-03-04
15395,43,7.87,497.81,1215.42,271.55,67.29,63.89,2024-03-05
15396,43,2.97,539.34,1235.62,322.69,57.07,95.68,2024-03-06
15397,43,4.19,468.78,1193.77,220.84,49.23,89.92,2024-03-07
15398,43,4.39,493.63,1356.1,311.16,61.45,93.21,2024-03-08
15399,43,2.92,506.15,1139.95,291.41,48.94,95.87,2024-03-09
15400,43,1.43,475.41,1133.08,200.91,49.59,81.77,2024-03-10
15401,43,0.11,514.82,1115.67,365.01,48.59,102.38,2024-03-11
15402,43,2.18,414.3,1217.03,303.67,76.12,41.26,2024-03-12
15403,43,4.12,450.03,1368.25,265.33,53.87,100.66,2024-03-13
15404,43,6.12,492.92,1232.43,305.65,56.06,90.96,2024-03-14
15405,43,2.17,505.26,1282.82,267.49,68.07,69.43,2024-03-15
15406,43,7.99,429.77,1100.95,273.57,58.23,63.91,2024-03-16
15407,43,3.59,440.65,1303.63,340.86,54.37,99.78,2024-03-17
15408,43,4.64,372.69,1101.91,297.71,50.14,76.95,2024-03-18
15409,43,5.52,445.94,1495.08,334.51,55.94,115.69,2024-03-19
15410,43,7.03,433.59,1543.77,262.68,65.74,92.52,2024-03-20
15411,43,7.26,372.19,1282.87,299.01,62.68,70.01,2024-03-21
15412,43,1.91,507.0,1112.03,245.33,61.23,64.05,2024-03-22
15413,43,2.44,482.18,1278.87,329.51,62.38,84.31,2024-03-23
15414,43,2.09,457.16,1203.12,205.79,56.48,73.65,2024-03-24
15415,43,8.26,474.23,1474.92,336.84,84.93,58.68,2024-03-25
15416,43,8.3,397.91,1446.52,323.84,70.01,76.83,2024-03-26
15417,43,8.33,476.05,1198.55,325.1,52.58,94.83,2024-03-27
15418,43,4.31,386.99,1267.79,314.06,45.62,105.69,2024-03-28
15419,43,9.31,431.59,1189.29,296.75,58.78,74.22,2024-03-29
15420,43,3.12,392.07,1220.64,273.36,54.45,79.71,2024-03-30
15421,43,6.94,417.2,1205.51,327.56,55.38,84.26,2024-03-31
15422,43,3.84,461.84,1316.23,251.95,60.68,81.61,2024-04-01
15423,43,2.65,442.92,1097.51,295.3,52.43,78.75,2024-04-02
15424,43,3.67,528.49,1507.56,288.04,70.22,91.96,2024-04-03
15425,43,4.89,412.11,1267.63,300.62,53.1,91.81,2024-04-04
15426,43,5.21,434.7,1285.15,240.17,58.35,79.29,2024-04-05
15427,43,9.5,385.39,1294.12,302.54,49.82,98.55,2024-04-06
15428,43,0.93,517.66,1504.84,239.87,86.92,52.41,2024-04-07
15429,43,2.65,396.18,1130.69,264.59,43.79,91.55,2024-04-08
15430,43,1.67,432.43,1140.49,351.52,75.35,41.78,2024-04-09
15431,43,8.36,479.27,1219.46,363.66,71.13,63.98,2024-04-10
15432,43,1.39,508.45,1274.51,303.77,57.38,93.91,2024-04-11
15433,43,5.22,401.22,884.58,318.31,59.88,40.64,2024-04-12
15434,43,5.6,458.28,1322.28,290.34,75.19,56.67,2024-04-13
15435,43,1.77,450.63,1207.89,205.17,45.29,95.84,2024-04-14
15436,43,7.13,413.86,1333.88,242.58,56.45,86.17,2024-04-15
15437,43,5.48,450.34,1439.15,332.67,63.37,95.48,2024-04-16
15438,43,8.21,581.07,1268.45,251.48,77.53,55.01,2024-04-17
15439,43,1.3,409.77,1284.51,326.24,61.44,79.19,2024-04-18
15440,43,0.06,555.21,1452.73,338.61,85.83,62.99,2024-04-19
15441,43,4.35,541.19,1354.39,288.04,68.0,82.37,2024-04-20
15442,43,0.37,544.72,1267.86,281.47,60.39,88.65,2024-04-21
15443,43,8.7,447.59,1224.26,293.1,58.24,80.02,2024-04-22
15444,43,8.07,384.44,1416.8,274.97,73.82,59.94,2024-04-23
15445,43,2.68,482.1,1240.58,344.6,55.76,95.22,2024-04-24
15446,43,4.61,407.96,1294.89,294.48,69.92,59.91,2024-04-25
15447,43,3.44,452.15,1352.46,340.94,55.07,104.39,2024-04-26
15448,43,7.6,422.58,1309.78,259.64,55.7,87.79,2024-04-27
15449,43,9.43,377.85,1390.33,367.54,80.64,52.3,2024-04-28
15450,43,7.86,501.08,1205.67,279.44,62.67,73.32,2024-04-29
15451,43,2.11,416.51,1348.7,290.42,75.78,54.0,2024-04-30
15452,43,7.55,448.58,1157.57,305.01,55.67,79.77,2024-05-01
15453,43,9.76,483.93,1299.75,346.26,60.67,91.68,2024-05-02
15454,43,1.24,398.35,1092.89,305.63,56.55,66.59,2024-05-03
15455,43,9.3,445.88,1124.89,283.54,64.13,57.15,2024-05-04
15456,43,9.93,409.12,1457.65,334.62,57.51,105.14,2024-05-05
15457,43,1.29,524.86,1368.17,268.7,66.61,82.95,2024-05-06
15458,43,7.34,526.43,1218.13,271.93,51.76,98.16,2024-05-07
15459,43,6.27,431.25,1029.31,334.25,35.89,107.74,2024-05-08
15460,43,0.82,430.32,1401.65,272.47,65.9,78.68,2024-05-09
15461,43,2.77,493.53,1365.08,333.79,59.78,99.69,2024-05-10
15462,43,8.6,529.29,1227.1,309.18,62.15,82.31,2024-05-11
15463,43,7.12,444.44,1360.43,324.03,48.93,115.05,2024-05-12
15464,43,1.86,451.94,1229.42,337.29,76.52,48.81,2024-05-13
15465,43,9.54,401.43,1277.44,296.45,56.27,85.04,2024-05-14
15466,43,0.21,501.07,1337.5,308.35,53.19,108.29,2024-05-15
15467,43,3.34,449.94,1423.1,293.81,56.96,102.77,2024-05-16
15468,43,1.47,387.45,1127.38,301.26,63.01,55.58,2024-05-17
15469,43,0.93,443.86,1344.07,343.99,60.34,92.49,2024-05-18
15470,43,6.19,427.27,1295.0,314.14,61.49,80.68,2024-05-19
15471,43,8.89,439.72,1305.95,307.1,58.93,87.42,2024-05-20
15472,43,3.3,406.03,1031.04,241.56,46.45,74.98,2024-05-21
15473,43,6.97,410.2,1163.28,281.38,59.52,66.42,2024-05-22
15474,43,3.48,458.09,1495.72,328.62,64.13,99.94,2024-05-23
15475,43,5.85,415.65,1343.94,366.26,64.7,83.19,2024-05-24
15476,43,7.03,460.81,1285.52,273.06,66.06,69.86,2024-05-25
15477,43,1.29,506.87,1112.58,325.54,67.37,59.75,2024-05-26
15478,43,1.0,432.85,1073.8,302.32,46.2,88.49,2024-05-27
15479,43,3.77,423.23,1225.07,228.04,56.31,74.97,2024-05-28
15480,43,0.67,412.75,1172.9,259.62,57.88,68.79,2024-05-29
15481,43,4.84,535.03,1283.35,319.94,56.35,101.12,2024-05-30
15482,43,4.12,525.84,1346.11,363.26,51.19,121.11,2024-05-31
15483,43,8.29,386.93,1324.65,334.62,36.42,131.77,2024-06-01
15484,43,9.16,438.91,1320.66,258.0,50.57,100.6,2024-06-02
15485,43,4.18,432.83,1534.61,319.21,57.44,113.8,2024-06-03
15486,43,7.83,315.1,1205.63,289.16,61.17,58.64,2024-06-04
15487,43,8.57,400.3,1218.49,365.57,57.97,82.49,2024-06-05
15488,43,8.34,479.95,1219.93,309.59,60.31,80.3,2024-06-06
15489,43,5.44,423.18,1263.21,310.38,41.17,117.33,2024-06-07
15490,43,7.68,503.3,1216.32,254.47,45.58,106.27,2024-06-08
15491,43,0.8,373.46,1147.01,324.43,41.42,101.67,2024-06-09
15492,43,4.73,414.5,1050.89,301.08,53.04,70.52,2024-06-10
15493,43,7.26,505.51,1333.03,342.02,74.25,69.58,2024-06-11
15494,43,8.28,435.64,1350.89,272.53,86.05,33.82,2024-06-12
15495,43,6.39,465.17,1145.98,271.22,55.19,77.84,2024-06-13
15496,43,7.76,493.37,1468.67,252.52,79.38,62.69,2024-06-14
15497,43,8.1,475.91,1390.81,281.86,78.6,57.68,2024-06-15
15498,43,9.91,416.79,1377.66,272.29,56.06,94.57,2024-06-16
15499,43,7.24,383.89,1181.11,308.34,65.87,55.63,2024-06-17
15500,43,8.47,484.34,1673.22,323.82,58.22,131.71,2024-06-18
15501,43,9.22,401.18,1243.4,277.45,46.36,99.46,2024-06-19
15502,43,7.22,478.02,1229.71,312.36,71.87,58.28,2024-06-20
15503,43,0.66,513.54,1374.89,318.19,79.69,61.32,2024-06-21
15504,43,5.55,397.06,1322.72,260.25,67.53,62.97,2024-06-22
15505,43,5.45,467.7,1325.09,316.18,68.66,73.55,2024-06-23
15506,43,4.62,393.63,1221.88,293.41,57.92,75.05,2024-06-24
15507,43,5.13,484.73,1289.65,269.24,46.38,111.62,2024-06-25
15508,43,0.75,435.0,1320.05,298.73,47.47,110.43,2024-06-26
15509,43,0.01,437.78,1370.72,311.39,56.34,99.31,2024-06-27
15510,43,3.54,474.54,1405.32,286.51,68.46,79.71,2024-06-28
15511,43,0.68,528.49,1004.83,260.96,41.73,96.01,2024-06-29
15512,43,9.47,440.7,1319.27,300.17,72.48,61.05,2024-06-30
15513,43,3.42,425.05,1320.84,292.36,67.98,67.84,2024-07-01
15514,43,5.16,465.03,1312.65,303.1,61.62,84.84,2024-07-02
15515,43,0.23,499.45,1332.35,316.3,66.7,81.39,2024-07-03
15516,43,3.43,497.01,1370.54,292.24,51.42,113.15,2024-07-04
15517,43,9.79,451.11,1194.18,301.06,49.75,95.11,2024-07-05
15518,43,8.06,453.84,1277.95,302.9,57.18,89.13,2024-07-06
15519,43,7.81,457.92,1048.32,336.69,52.93,78.42,2024-07-07
15520,43,2.77,529.24,1444.69,265.69,76.62,70.73,2024-07-08
15521,43,0.95,440.73,1345.54,271.61,62.62,80.51,2024-07-09
15522,43,4.67,437.25,982.81,295.12,65.45,40.59,2024-07-10
15523,43,5.48,437.89,1408.71,300.17,48.53,117.6,2024-07-11
15524,43,7.59,426.51,1240.23,288.65,52.41,90.7,2024-07-12
15525,43,8.01,396.61,1301.72,250.37,52.48,89.88,2024-07-13
15526,43,0.16,489.15,1339.59,262.15,69.51,70.05,2024-07-14
15527,43,2.81,441.96,1442.52,318.72,60.35,99.66,2024-07-15
15528,43,1.28,509.4,1387.49,278.68,70.16,77.21,2024-07-16
15529,43,5.29,535.81,1002.33,345.54,48.56,91.26,2024-07-17
15530,43,4.52,399.59,1116.22,373.81,54.96,79.05,2024-07-18
15531,43,5.33,428.69,1106.14,324.02,52.72,80.44,2024-07-19
15532,43,3.02,412.92,1255.98,308.15,67.52,62.68,2024-07-20
15533,43,9.31,476.3,1292.18,334.55,53.31,103.67,2024-07-21
15534,43,9.54,397.04,1128.69,321.41,50.2,84.34,2024-07-22
15535,43,5.3,537.9,1345.69,284.31,59.63,97.53,2024-07-23
15536,43,8.49,472.66,1393.06,278.51,76.92,60.59,2024-07-24
15537,43,2.2,514.37,1455.08,308.61,60.58,106.65,2024-07-25
15538,43,9.93,511.54,1147.07,335.77,69.25,60.94,2024-07-26
15539,43,0.66,483.97,1196.95,229.03,56.69,77.62,2024-07-27
15540,43,6.92,512.58,1210.59,262.34,50.16,98.23,2024-07-28
15541,43,9.99,433.23,1523.3,324.91,66.84,94.47,2024-07-29
15542,43,9.23,481.05,1198.46,271.11,48.54,98.0,2024-07-30
15543,43,1.91,513.43,1184.66,257.77,64.77,66.06,2024-07-31
15544,43,0.91,428.57,1391.45,312.52,69.18,74.88,2024-08-01
15545,43,1.26,448.56,1404.98,281.47,75.83,61.82,2024-08-02
15546,43,4.98,503.52,1168.71,272.72,63.55,67.4,2024-08-03
15547,43,7.28,468.85,1148.2,288.09,41.42,107.66,2024-08-04
15548,43,5.51,424.38,1290.46,308.32,72.1,58.11,2024-08-05
15549,43,9.6,429.3,1347.81,275.38,71.68,61.87,2024-08-06
15550,43,3.83,471.73,1518.36,273.65,75.94,74.5,2024-08-07
15551,43,7.94,389.28,1420.24,300.92,49.09,112.85,2024-08-08
15552,43,9.02,449.41,1048.91,304.38,53.03,74.22,2024-08-09
15553,43,3.4,338.59,1232.74,327.03,78.9,32.04,2024-08-10
15554,43,3.27,460.51,1309.04,326.75,56.42,96.76,2024-08-11
15555,43,6.08,466.15,1299.36,298.66,60.95,84.53,2024-08-12
15556,43,9.24,451.38,1195.17,292.46,71.24,51.45,2024-08-13
15557,43,2.38,404.83,1216.85,318.13,43.22,107.58,2024-08-14
15558,43,8.34,428.31,1296.71,363.05,77.96,52.95,2024-08-15
15559,43,3.28,459.96,1056.41,307.81,53.22,76.0,2024-08-16
15560,43,3.22,400.57,1300.5,306.68,57.18,86.4,2024-08-17
15561,43,9.3,433.4,1244.28,283.54,71.42,53.29,2024-08-18
15562,43,4.56,509.33,1301.45,343.23,79.6,56.2,2024-08-19
15563,43,9.75,401.86,1303.96,299.87,61.54,77.47,2024-08-20
15564,43,9.12,495.24,1283.76,248.63,76.74,49.34,2024-08-21
15565,43,5.17,380.44,1240.52,297.02,56.98,77.87,2024-08-22
15566,43,6.16,445.4,1161.26,311.91,51.47,88.9,2024-08-23
15567,43,6.03,517.45,1194.61,294.68,62.26,76.09,2024-08-24
15568,43,7.56,480.36,1140.39,217.95,53.35,77.14,2024-08-25
15569,43,2.6,463.53,1119.97,321.52,54.1,82.31,2024-08-26
15570,43,4.94,469.85,1453.27,333.77,59.6,106.51,2024-08-27
15571,43,8.31,366.98,1319.97,292.5,61.09,75.75,2024-08-28
15572,43,6.37,382.8,1245.05,330.89,54.51,86.89,2024-08-29
15573,43,1.64,494.86,1310.04,297.89,68.13,73.95,2024-08-30
15574,43,1.52,359.66,1244.34,278.92,58.3,71.73,2024-08-31
15575,43,2.4,450.85,1191.09,306.53,78.52,37.79,2024-09-01
15576,43,9.4,472.04,1354.18,307.26,54.71,103.91,2024-09-02
15577,43,1.19,481.37,1378.7,281.07,70.94,72.22,2024-09-03
15578,43,3.25,499.27,1187.72,296.53,53.05,92.21,2024-09-04
15579,43,2.91,464.3,1028.36,267.99,60.01,56.01,2024-09-05
15580,43,0.31,477.76,1199.34,282.23,73.59,48.74,2024-09-06
