expense_id,restaurat_id,bills,vendors,wage advances,repairs,sundries,Exp Date
16161,45,78.53,1.09,418.63,59.95,21.25,2024-04-10
16162,45,0.71,26.96,6.47,48.82,81.58,2024-04-11
16163,45,69.03,51.22,22.74,41.46,72.63,2024-04-12
16164,45,49.92,105.09,139.95,24.08,52.44,2024-04-13
16165,45,509.8,42.15,352.86,71.97,25.13,2024-04-14
16166,45,85.88,19.49,154.38,97.81,89.32,2024-04-15
16167,45,453.56,6.4,10.8,59.65,89.84,2024-04-16
16168,45,47.76,20.95,54.66,33.77,1.99,2024-04-17
16169,45,58.67,19.38,12.62,97.72,1.85,2024-04-18
16170,45,105.18,69.99,965.74,47.02,72.13,2024-04-19
16171,45,144.51,16.73,156.67,45.13,94.6,2024-04-20
16172,45,435.67,29.33,65.78,22.84,99.49,2024-04-21
16173,45,177.73,25.61,230.11,128.56,71.77,2024-04-22
16174,45,6.99,15.02,134.4,26.95,10.03,2024-04-23
16175,45,33.04,52.56,427.28,28.12,61.83,2024-04-24
16176,45,38.03,60.18,70.68,111.4,7.94,2024-04-25
16177,45,75.56,5.84,68.86,91.38,47.77,2024-04-26
16178,45,49.68,0.19,237.49,46.18,52.24,2024-04-27
16179,45,116.97,48.34,620.63,283.16,2.72,2024-04-28
16180,45,28.59,15.96,213.25,16.53,49.61,2024-04-29
16181,45,12.07,9.79,202.18,1172.34,16.79,2024-04-30
16182,45,52.24,5.23,375.66,43.58,56.4,2024-05-01
16183,45,90.89,157.1,193.19,289.78,49.07,2024-05-02
16184,45,240.27,5.83,127.67,58.94,87.06,2024-05-03
16185,45,87.62,39.74,23.4,107.31,81.51,2024-05-04
16186,45,35.28,19.44,321.8,104.08,98.4,2024-05-05
16187,45,527.76,27.16,21.3,34.59,73.98,2024-05-06
16188,45,266.87,54.33,188.3,36.86,12.98,2024-05-07
16189,45,49.97,101.63,277.83,112.94,15.79,2024-05-08
16190,45,18.6,46.52,230.81,289.7,2.25,2024-05-09
16191,45,121.65,1.52,175.62,51.79,40.32,2024-05-10
16192,45,237.42,12.85,412.23,37.73,7.05,2024-05-11
16193,45,289.09,38.86,125.04,144.95,34.88,2024-05-12
16194,45,99.66,46.62,76.28,108.06,70.34,2024-05-13
16195,45,1.57,0.63,92.73,1039.77,31.92,2024-05-14
16196,45,165.16,49.34,516.64,59.64,58.22,2024-05-15
16197,45,151.06,71.4,238.16,19.43,91.0,2024-05-16
16198,45,104.53,199.99,12.9,45.06,84.29,2024-05-17
16199,45,250.43,37.34,18.97,16.93,68.04,2024-05-18
16200,45,70.6,0.02,17.81,17.35,37.14,2024-05-19
16201,45,451.21,42.64,184.35,141.27,68.07,2024-05-20
16202,45,70.19,28.07,141.42,51.16,50.5,2024-05-21
16203,45,98.42,12.72,115.62,1205.97,77.97,2024-05-22
16204,45,220.07,41.86,38.48,20.78,19.8,2024-05-23
16205,45,58.72,61.96,68.29,58.23,11.48,2024-05-24
16206,45,19.41,61.97,48.61,25.26,29.15,2024-05-25
16207,45,71.15,50.86,128.1,23.43,59.27,2024-05-26
16208,45,98.17,73.49,5.19,125.42,92.29,2024-05-27
16209,45,3.71,8.13,133.65,58.91,64.48,2024-05-28
16210,45,430.45,39.67,140.62,48.27,21.52,2024-05-29
16211,45,60.03,3.54,148.61,9.77,67.79,2024-05-30
16212,45,130.47,65.67,375.75,6.57,63.4,2024-05-31
16213,45,18.94,16.95,6.16,265.11,24.83,2024-06-01
16214,45,6.03,20.79,42.22,36.91,30.08,2024-06-02
16215,45,82.28,14.46,35.91,56.23,63.61,2024-06-03
16216,45,157.13,23.07,376.89,49.12,22.75,2024-06-04
16217,45,260.75,9.5,534.15,31.83,34.94,2024-06-05
16218,45,159.8,10.28,39.68,155.69,38.91,2024-06-06
16219,45,138.93,40.63,287.24,125.17,2.82,2024-06-07
16220,45,192.04,148.85,441.01,190.38,10.74,2024-06-08
16221,45,80.04,0.91,171.82,55.41,10.15,2024-06-09
16222,45,209.6,59.7,459.71,34.23,78.27,2024-06-10
16223,45,453.32,8.06,99.37,17.1,21.89,2024-06-11
16224,45,89.24,24.33,432.65,158.12,31.08,2024-06-12
16225,45,183.18,8.41,999.99,10.45,34.7,2024-06-13
16226,45,18.96,45.64,128.49,42.37,72.86,2024-06-14
16227,45,238.9,72.54,139.32,175.45,52.29,2024-06-15
16228,45,212.28,0.75,23.85,32.53,12.67,2024-06-16
16229,45,192.63,38.31,105.04,55.21,82.69,2024-06-17
16230,45,35.19,159.25,54.08,80.52,79.78,2024-06-18
16231,45,242.54,40.62,386.26,185.73,44.82,2024-06-19
16232,45,0.03,25.57,662.12,43.62,58.48,2024-06-20
16233,45,36.15,14.77,75.8,97.62,11.14,2024-06-21
16234,45,181.58,46.17,458.94,71.43,2.4,2024-06-22
16235,45,303.67,15.24,16.99,43.22,31.95,2024-06-23
16236,45,108.0,15.04,11.17,30.19,61.65,2024-06-24
16237,45,60.66,43.39,368.02,1367.7,70.36,2024-06-25
16238,45,27.39,15.11,78.46,42.56,76.71,2024-06-26
16239,45,239.64,147.23,61.45,12.98,35.79,2024-06-27
16240,45,14.9,125.75,162.66,77.87,67.88,2024-06-28
16241,45,98.12,3.54,83.03,69.1,36.15,2024-06-29
16242,45,74.05,78.77,58.26,19.3,5.4,2024-06-30
16243,45,81.78,7.18,125.35,60.62,92.64,2024-07-01
16244,45,16.7,37.19,58.57,137.24,37.94,2024-07-02
16245,45,63.2,73.22,51.77,78.33,88.5,2024-07-03
16246,45,126.07,13.97,196.91,114.66,12.85,2024-07-04
16247,45,29.88,36.14,242.49,298.78,80.38,2024-07-05
16248,45,37.55,121.04,34.18,173.49,30.52,2024-07-06
16249,45,259.05,64.1,148.57,81.58,53.7,2024-07-07
16250,45,259.34,3.35,132.99,70.93,22.3,2024-07-08
16251,45,232.67,37.92,631.63,56.9,90.41,2024-07-09
16252,45,462.57,59.02,255.78,81.37,5.93,2024-07-10
16253,45,264.3,6.01,126.6,71.85,43.77,2024-07-11
16254,45,43.64,4.44,128.29,39.75,99.43,2024-07-12
16255,45,163.06,100.66,141.96,21.26,47.83,2024-07-13
16256,45,66.48,44.15,19.33,1369.28,16.19,2024-07-14
16257,45,65.82,7.58,33.46,122.58,70.91,2024-07-15
16258,45,30.97,43.09,9.23,21.4,2.42,2024-07-16
16259,45,107.99,4.22,282.76,15.72,66.38,2024-07-17
16260,45,46.33,109.22,166.26,34.05,7.09,2024-07-18
16261,45,102.18,30.54,96.21,9.97,41.32,2024-07-19
16262,45,124.82,15.45,23.36,20.59,74.73,2024-07-20
16263,45,66.92,28.89,343.25,3.95,97.04,2024-07-21
16264,45,548.89,7.77,660.31,1134.99,55.86,2024-07-22
16265,45,428.75,17.46,403.51,213.41,3.02,2024-07-23
16266,45,61.17,0.67,40.56,14.8,58.24,2024-07-24
16267,45,94.83,10.98,156.53,1.8,2.59,2024-07-25
16268,45,75.5,8.33,359.83,4.93,69.68,2024-07-26
16269,45,10.84,39.15,57.86,20.82,85.93,2024-07-27
16270,45,176.37,81.23,416.43,80.52,65.45,2024-07-28
16271,45,244.11,32.48,197.24,10.57,15.12,2024-07-29
16272,45,404.2,17.59,253.17,72.05,62.14,2024-07-30
16273,45,45.47,17.74,262.3,21.43,14.27,2024-07-31
16274,45,39.85,88.81,450.21,36.23,96.62,2024-08-01
16275,45,130.16,27.83,79.1,105.45,43.34,2024-08-02
16276,45,85.61,23.6,566.04,5.65,90.91,2024-08-03
16277,45,113.47,29.24,135.59,13.5,5.81,2024-08-04
16278,45,77.57,24.34,644.74,59.11,45.84,2024-08-05
16279,45,32.4,27.51,150.31,61.28,74.35,2024-08-06
16280,45,47.51,40.29,141.52,362.89,93.6,2024-08-07
16281,45,133.06,43.7,369.78,16.84,73.37,2024-08-08
16282,45,68.21,9.11,880.27,352.49,32.07,2024-08-09
16283,45,179.49,6.86,67.98,2.42,60.37,2024-08-10
16284,45,130.29,5.82,145.12,109.62,34.27,2024-08-11
16285,45,508.86,28.32,14.38,35.07,73.3,2024-08-12
16286,45,450.62,10.95,117.77,12.66,31.98,2024-08-13
16287,45,23.79,1.21,252.41,73.84,67.51,2024-08-14
16288,45,248.94,2.59,467.22,43.68,8.47,2024-08-15
16289,45,222.56,30.08,5.1,91.76,30.26,2024-08-16
16290,45,75.7,42.69,8.84,35.76,37.12,2024-08-17
16291,45,380.96,105.66,32.49,18.3,59.15,2024-08-18
16292,45,9.21,81.62,339.93,1208.35,71.07,2024-08-19
16293,45,80.16,46.55,76.63,35.55,40.83,2024-08-20
16294,45,273.54,35.73,19.07,5.99,85.01,2024-08-21
16295,45,22.92,44.62,135.37,87.11,65.51,2024-08-22
16296,45,83.7,67.95,14.84,492.03,84.14,2024-08-23
16297,45,126.71,13.6,192.83,127.53,90.55,2024-08-24
16298,45,178.82,1.12,138.33,206.81,4.82,2024-08-25
16299,45,31.46,20.92,179.14,75.45,41.87,2024-08-26
16300,45,41.83,57.77,8.54,1075.34,19.9,2024-08-27
16301,45,10.28,36.14,116.69,2.02,36.11,2024-08-28
16302,45,136.53,4.79,416.38,78.57,26.94,2024-08-29
16303,45,240.51,5.99,79.46,41.99,34.49,2024-08-30
16304,45,135.54,12.26,173.67,25.93,70.16,2024-08-31
16305,45,287.18,18.23,136.67,14.8,73.1,2024-09-01
16306,45,122.83,63.43,30.02,9.57,63.49,2024-09-02
16307,45,17.45,25.08,204.43,107.53,22.63,2024-09-03
16308,45,112.33,41.69,64.95,41.81,70.08,2024-09-04
16309,45,22.62,45.62,66.63,247.91,38.21,2024-09-05
16310,45,209.81,165.35,38.55,39.23,73.92,2024-09-06
16311,45,31.17,39.57,334.48,94.76,79.45,2024-09-07
16312,45,184.19,10.48,114.09,423.4,54.41,2024-09-08
16313,45,253.88,12.04,226.32,32.25,87.23,2024-09-09
16314,45,10.07,52.13,318.66,31.87,76.08,2024-09-10
16315,45,435.94,17.45,0.93,93.53,27.29,2024-09-11
16316,45,124.67,5.01,39.52,148.48,30.75,2024-09-12
16317,45,56.7,43.94,34.81,103.28,81.19,2024-09-13
16318,45,148.05,169.12,187.15,76.16,47.33,2024-09-14
16319,45,65.89,47.79,39.58,1355.14,89.22,2024-09-15
16320,45,24.45,26.42,67.09,133.94,48.84,2024-09-16
16321,45,74.19,1.1,546.86,109.94,35.31,2024-09-17
16322,45,6.32,53.08,897.34,66.05,72.68,2024-09-18
16323,45,182.81,20.17,2.54,21.31,36.65,2024-09-19
16324,45,192.66,90.47,428.0,51.27,11.26,2024-09-20
16325,45,198.14,8.37,124.42,57.19,29.81,2024-09-21
16326,45,16.65,17.86,2.29,33.86,36.28,2024-09-22
16327,45,172.17,78.88,73.41,100.56,60.58,2024-09-23
16328,45,61.17,28.64,101.55,30.79,53.97,2024-09-24
16329,45,474.32,24.31,161.04,68.75,3.94,2024-09-25
16330,45,312.55,14.74,156.64,115.53,16.36,2024-09-26
16331,45,453.66,5.48,276.81,171.21,21.92,2024-09-27
16332,45,32.91,3.7,26.25,1118.74,3.75,2024-09-28
16333,45,280.12,33.06,592.49,173.46,64.86,2024-09-29
16334,45,6.31,52.8,129.26,58.35,80.92,2024-09-30
16335,45,247.01,30.3,299.45,202.45,31.65,2024-10-01
16336,45,500.74,12.63,329.83,55.33,39.62,2024-10-02
16337,45,191.57,33.63,165.49,113.14,26.06,2024-10-03
16338,45,52.59,7.79,498.4,64.3,58.99,2024-10-04
16339,45,221.01,12.65,221.16,60.78,95.24,2024-10-05
16340,45,94.19,49.59,131.55,20.32,6.67,2024-10-06
16341,45,36.98,20.35,135.46,56.67,38.31,2024-10-07
16342,45,105.69,93.17,19.59,72.67,46.6,2024-10-08
16343,45,167.96,14.66,12.12,239.35,73.51,2024-10-09
16344,45,187.85,31.4,238.58,199.22,76.73,2024-10-10
16345,45,144.4,16.92,553.73,178.07,47.65,2024-10-11
16346,45,344.01,30.98,127.36,22.0,91.83,2024-10-12
16347,45,376.05,7.83,352.05,103.57,40.26,2024-10-13
16348,45,7.65,60.47,37.43,129.64,24.91,2024-10-14
16349,45,16.42,20.19,153.61,15.87,44.48,2024-10-15
16350,45,137.39,1.63,549.29,130.65,81.15,2024-10-16
16351,45,31.04,17.27,66.72,23.71,80.67,2024-10-17
16352,45,116.07,119.62,176.7,3.84,38.11,2024-10-18
16353,45,50.2,96.91,45.71,78.12,37.75,2024-10-19
16354,45,209.38,0.02,197.93,220.09,56.99,2024-10-20
16355,45,383.91,66.86,94.38,87.71,47.7,2024-10-21
16356,45,33.83,65.38,182.54,41.84,99.46,2024-10-22
16357,45,344.67,73.84,642.6,14.63,47.33,2024-10-23
16358,45,164.08,7.36,595.85,6.2,98.66,2024-10-24
16359,45,11.25,0.25,276.53,80.21,61.52,2024-10-25
16360,45,80.98,33.36,740.01,121.9,82.3,2024-10-26
16361,45,428.91,27.41,260.43,203.39,36.02,2024-10-27
16362,45,271.49,29.81,168.42,65.26,96.8,2024-10-28
16363,45,348.99,114.28,696.03,3.72,47.91,2024-10-29
16364,45,280.04,32.55,293.43,7.12,93.31,2024-10-30
16365,45,0.28,50.57,51.74,22.85,22.73,2024-10-31
16366,45,148.08,5.35,152.39,43.32,10.57,2024-11-01
16367,45,26.4,131.25,609.2,37.3,97.14,2024-11-02
16368,45,295.18,124.57,804.0,14.12,50.89,2024-11-03
16369,45,59.69,2.74,203.16,87.87,49.22,2024-11-04
16370,45,249.55,35.69,458.87,26.35,18.72,2024-11-05
16371,45,484.16,7.35,187.82,35.0,15.18,2024-11-06
16372,45,53.64,2.07,76.31,97.06,49.4,2024-11-07
16373,45,578.44,45.05,87.82,581.97,23.76,2024-11-08
16374,45,263.61,32.82,42.57,43.98,35.4,2024-11-09
16375,45,60.68,19.09,104.19,250.5,31.37,2024-11-10
16376,45,128.34,36.29,42.93,7.29,92.14,2024-11-11
16377,45,234.92,0.94,193.61,87.41,70.35,2024-11-12
16378,45,106.31,12.98,162.16,29.33,23.2,2024-11-13
16379,45,254.39,2.46,290.71,47.5,39.82,2024-11-14
16380,45,55.85,33.02,340.5,1253.33,54.64,2024-11-15
16381,45,69.45,15.09,413.45,45.72,32.5,2024-11-16
16382,45,12.94,79.11,129.48,111.51,94.29,2024-11-17
16383,45,264.69,33.78,103.95,30.23,96.23,2024-11-18
16384,45,62.41,24.87,42.63,76.07,90.91,2024-11-19
16385,45,333.4,54.07,49.9,11.32,16.69,2024-11-20
16386,45,128.45,10.78,123.51,1062.19,91.35,2024-11-21
16387,45,196.24,5.03,582.19,19.74,21.1,2024-11-22
16388,45,316.59,11.02,6.73,120.03,98.86,2024-11-23
16389,45,517.0,63.57,40.49,128.96,81.24,2024-11-24
16390,45,67.81,48.36,246.62,1.88,15.82,2024-11-25
16391,45,205.72,56.84,179.72,68.59,45.89,2024-11-26
16392,45,73.06,13.68,19.54,284.2,18.58,2024-11-27
16393,45,766.41,71.98,363.97,165.74,16.63,2024-11-28
16394,45,52.53,30.54,117.56,2.11,45.05,2024-11-29
16395,45,108.84,78.13,35.83,232.9,14.15,2024-11-30
16396,45,91.88,124.82,83.41,42.88,33.2,2024-12-01
16397,45,67.84,70.96,160.05,37.94,76.22,2024-12-02
16398,45,13.44,24.53,43.2,62.54,42.6,2024-12-03
16399,45,509.88,45.5,28.72,22.7,92.21,2024-12-04
16400,45,533.66,9.1,99.76,73.55,77.79,2024-12-05
16401,45,405.11,56.31,304.43,96.9,51.74,2024-12-06
16402,45,135.93,25.59,213.48,255.85,88.83,2024-12-07
16403,45,143.99,0.55,206.15,10.8,93.89,2024-12-08
16404,45,150.32,29.4,41.41,201.29,34.54,2024-12-09
16405,45,10.09,106.77,496.11,0.08,58.47,2024-12-10
16406,45,127.85,56.29,120.43,136.43,50.63,2024-12-11
16407,45,66.66,83.63,5.59,64.51,72.87,2024-12-12
16408,45,109.86,7.16,322.5,327.37,46.77,2024-12-13
16409,45,40.15,37.87,177.11,121.27,62.31,2024-12-14
16410,45,2.98,85.82,554.34,11.57,68.61,2024-12-15
16411,45,183.37,33.88,5.32,12.59,68.24,2024-12-16
16412,45,4.45,0.45,110.28,147.99,94.26,2024-12-17
16413,45,385.01,32.13,8.11,202.95,22.42,2024-12-18
16414,45,119.91,6.23,278.1,169.64,88.67,2024-12-19
16415,45,14.1,15.11,83.77,101.43,88.08,2024-12-20
16416,45,292.89,2.04,161.12,21.53,23.18,2024-12-21
16417,45,32.8,13.31,171.69,119.81,1.63,2024-12-22
16418,45,0.12,17.76,362.18,181.7,4.59,2024-12-23
16419,45,86.7,11.4,83.01,58.19,83.23,2024-12-24
16420,45,111.2,21.9,208.59,2.02,51.34,2024-12-25
16421,45,613.22,21.7,50.28,90.13,13.35,2024-12-26
16422,45,98.12,27.64,984.56,158.24,68.2,2024-12-27
16423,45,99.6,19.37,130.27,89.16,31.48,2024-12-28
16424,45,26.7,4.21,376.09,101.31,99.38,2024-12-29
16425,45,185.14,131.36,368.79,3.12,33.27,2024-12-30
16426,46,137.67,7.26,44.89,133.45,52.05,2024-01-01
16427,46,38.7,2.1,161.32,55.55,49.42,2024-01-02
16428,46,18.58,54.86,218.65,16.32,31.9,2024-01-03
16429,46,92.54,99.16,91.65,79.83,50.04,2024-01-04
16430,46,92.46,89.92,85.57,1130.69,90.63,2024-01-05
16431,46,80.56,53.4,25.18,4.59,20.4,2024-01-06
16432,46,170.81,12.59,50.72,118.81,36.7,2024-01-07
16433,46,298.93,53.17,51.61,204.31,53.25,2024-01-08
16434,46,22.68,22.49,129.23,42.25,85.13,2024-01-09
16435,46,136.85,175.36,33.52,14.0,53.47,2024-01-10
16436,46,282.08,73.13,76.5,45.29,66.63,2024-01-11
16437,46,2.3,128.51,440.81,1071.46,2.9,2024-01-12
16438,46,466.2,19.08,24.34,104.99,72.79,2024-01-13
16439,46,434.45,27.53,74.28,100.72,22.74,2024-01-14
16440,46,40.06,39.72,114.6,16.94,30.97,2024-01-15
16441,46,235.54,5.39,665.59,84.34,59.92,2024-01-16
16442,46,457.22,13.91,428.68,9.47,98.84,2024-01-17
16443,46,47.22,60.72,447.64,96.68,75.28,2024-01-18
16444,46,16.89,60.54,141.56,46.2,43.12,2024-01-19
16445,46,208.64,0.51,615.54,153.76,98.37,2024-01-20
16446,46,830.31,15.14,173.53,9.52,77.05,2024-01-21
16447,46,27.87,6.15,501.27,10.48,2.16,2024-01-22
16448,46,9.18,47.7,22.96,78.5,72.78,2024-01-23
16449,46,190.42,24.28,131.98,67.0,85.51,2024-01-24
16450,46,108.84,4.2,19.75,7.92,42.28,2024-01-25
16451,46,244.84,27.73,3.49,98.76,31.28,2024-01-26
16452,46,106.41,72.55,219.38,186.38,63.98,2024-01-27
16453,46,429.24,4.75,409.3,21.65,71.41,2024-01-28
16454,46,153.58,8.01,2.91,29.63,60.83,2024-01-29
16455,46,31.77,13.73,332.72,31.54,6.31,2024-01-30
16456,46,92.73,105.05,61.33,120.14,24.77,2024-01-31
16457,46,33.89,38.25,391.31,194.5,12.54,2024-02-01
16458,46,114.5,69.04,87.28,105.03,1.68,2024-02-02
16459,46,91.67,101.1,221.54,3.48,89.44,2024-02-03
16460,46,146.45,31.22,121.21,112.49,49.27,2024-02-04
16461,46,43.21,38.43,168.25,53.09,70.8,2024-02-05
16462,46,522.37,51.7,65.38,5.3,51.15,2024-02-06
16463,46,17.76,15.79,74.19,107.99,17.59,2024-02-07
16464,46,39.16,31.8,76.28,66.1,20.41,2024-02-08
16465,46,184.11,168.03,469.1,57.1,62.89,2024-02-09
16466,46,549.86,30.98,7.68,3.06,94.87,2024-02-10
16467,46,45.27,30.21,15.86,35.5,58.16,2024-02-11
16468,46,58.1,75.3,43.65,0.19,91.89,2024-02-12
16469,46,290.31,81.3,69.85,27.31,33.84,2024-02-13
16470,46,273.12,18.08,201.01,1.09,73.71,2024-02-14
16471,46,173.78,25.31,38.35,1414.55,82.73,2024-02-15
16472,46,67.6,53.04,92.81,64.53,5.85,2024-02-16
16473,46,131.19,10.2,131.48,210.82,24.13,2024-02-17
16474,46,2.96,148.18,589.97,70.12,60.27,2024-02-18
16475,46,34.65,11.85,10.6,58.22,25.24,2024-02-19
16476,46,184.87,62.25,53.04,69.63,44.77,2024-02-20
16477,46,253.47,1.7,65.52,25.46,6.77,2024-02-21
16478,46,257.76,59.64,193.44,46.43,89.73,2024-02-22
16479,46,108.34,18.56,66.52,81.94,10.17,2024-02-23
16480,46,43.4,40.97,100.83,48.2,21.33,2024-02-24
16481,46,129.07,11.09,323.95,1.26,20.07,2024-02-25
16482,46,32.75,2.71,106.33,29.55,59.64,2024-02-26
16483,46,76.51,70.6,106.53,68.06,70.87,2024-02-27
16484,46,138.52,3.09,208.46,111.48,86.37,2024-02-28
16485,46,154.02,1.16,766.55,197.18,91.99,2024-02-29
16486,46,73.66,40.17,203.34,25.8,34.79,2024-03-01
16487,46,99.4,7.14,197.11,111.39,19.95,2024-03-02
16488,46,23.6,8.93,225.98,3.31,10.14,2024-03-03
16489,46,60.95,2.07,191.06,182.87,86.66,2024-03-04
16490,46,214.19,7.14,233.59,1347.6,79.24,2024-03-05
16491,46,43.2,58.64,72.45,78.78,32.82,2024-03-06
16492,46,100.81,103.38,507.0,51.11,37.35,2024-03-07
16493,46,795.13,40.51,97.62,192.75,18.01,2024-03-08
16494,46,20.28,3.79,93.7,1259.28,4.07,2024-03-09
16495,46,120.36,3.9,102.97,13.04,9.3,2024-03-10
16496,46,63.91,9.26,111.68,1.62,72.98,2024-03-11
16497,46,68.57,13.17,376.13,133.21,35.37,2024-03-12
16498,46,216.75,42.91,375.11,0.24,10.86,2024-03-13
16499,46,30.34,10.85,469.24,60.41,1.65,2024-03-14
16500,46,101.45,3.36,79.12,185.28,72.97,2024-03-15
16501,46,130.05,10.13,150.23,1092.8,30.84,2024-03-16
16502,46,4.27,80.34,397.33,107.59,36.17,2024-03-17
16503,46,141.85,18.11,136.4,272.87,8.44,2024-03-18
16504,46,83.39,29.19,57.94,145.07,38.33,2024-03-19
16505,46,4.11,19.24,70.48,0.24,75.26,2024-03-20
16506,46,400.2,2.44,154.34,105.44,4.76,2024-03-21
16507,46,393.39,21.17,82.61,13.64,45.52,2024-03-22
16508,46,44.52,20.57,143.39,135.37,20.46,2024-03-23
16509,46,420.97,199.99,165.36,286.07,96.86,2024-03-24
16510,46,183.14,195.69,38.55,38.14,90.82,2024-03-25
16511,46,115.09,34.66,26.66,70.49,70.12,2024-03-26
16512,46,319.2,15.11,27.48,21.33,72.43,2024-03-27
16513,46,34.9,12.1,138.48,243.6,6.14,2024-03-28
16514,46,231.74,24.73,229.59,119.99,21.43,2024-03-29
16515,46,1.04,19.54,157.29,64.72,92.37,2024-03-30
16516,46,33.58,68.31,142.37,31.96,25.17,2024-03-31
16517,46,236.13,3.8,255.49,106.14,19.68,2024-04-01
16518,46,49.23,30.16,5.61,122.61,28.88,2024-04-02
16519,46,13.45,4.55,27.58,25.65,18.77,2024-04-03
16520,46,309.09,72.21,53.69,1489.8,97.65,2024-04-04
16521,46,37.51,83.9,89.78,234.19,14.02,2024-04-05
16522,46,385.86,142.26,15.49,127.55,13.87,2024-04-06
16523,46,108.37,19.49,82.09,3.86,27.05,2024-04-07
16524,46,59.07,14.34,145.29,81.98,95.45,2024-04-08
16525,46,69.68,59.6,324.43,91.19,96.81,2024-04-09
16526,46,119.23,14.23,228.97,22.87,10.77,2024-04-10
16527,46,261.27,7.78,177.62,40.95,25.48,2024-04-11
16528,46,42.01,89.52,59.54,1079.6,38.2,2024-04-12
16529,46,20.39,4.09,87.67,46.33,41.29,2024-04-13
16530,46,226.06,29.26,32.31,115.86,80.46,2024-04-14
16531,46,409.95,38.9,218.62,226.1,12.73,2024-04-15
16532,46,21.02,22.4,393.09,34.59,51.61,2024-04-16
16533,46,169.11,42.04,64.86,19.65,65.13,2024-04-17
16534,46,217.05,13.57,330.26,129.54,47.26,2024-04-18
16535,46,257.61,2.82,138.91,133.06,87.51,2024-04-19
16536,46,611.25,0.4,125.02,266.36,37.0,2024-04-20
16537,46,285.8,5.74,140.53,132.03,84.04,2024-04-21
16538,46,349.01,56.48,311.07,68.75,99.34,2024-04-22
16539,46,13.11,21.3,78.31,14.66,57.52,2024-04-23
16540,46,226.15,1.72,113.01,61.72,41.44,2024-04-24
16541,46,179.56,8.59,22.17,22.39,12.77,2024-04-25
16542,46,273.06,8.81,226.84,32.3,3.01,2024-04-26
16543,46,392.39,5.52,601.89,100.62,63.39,2024-04-27
16544,46,118.28,12.01,182.86,33.27,74.77,2024-04-28
16545,46,35.95,1.63,458.42,66.96,17.37,2024-04-29
16546,46,76.06,89.99,10.52,64.57,15.02,2024-04-30
16547,46,26.36,150.12,77.95,22.62,18.2,2024-05-01
16548,46,222.93,37.86,29.24,103.95,2.92,2024-05-02
16549,46,37.58,31.97,340.73,116.49,49.74,2024-05-03
16550,46,57.25,76.72,12.74,283.8,29.86,2024-05-04
16551,46,9.71,53.57,253.67,32.0,38.72,2024-05-05
16552,46,82.12,3.49,218.21,71.86,25.2,2024-05-06
16553,46,798.28,106.62,8.4,3.25,61.91,2024-05-07
16554,46,8.14,199.99,620.27,72.9,44.68,2024-05-08
16555,46,125.02,11.68,30.28,88.34,53.25,2024-05-09
16556,46,87.82,31.14,435.84,34.14,45.28,2024-05-10
16557,46,29.33,17.71,316.29,1187.13,65.66,2024-05-11
16558,46,97.19,1.29,79.47,119.43,78.01,2024-05-12
16559,46,113.33,5.66,89.64,2.15,14.53,2024-05-13
16560,46,232.95,11.93,192.97,262.82,68.86,2024-05-14
16561,46,9.18,6.71,279.25,41.9,42.54,2024-05-15
16562,46,115.54,38.13,141.35,194.58,39.73,2024-05-16
16563,46,295.58,36.1,288.15,91.76,4.22,2024-05-17
16564,46,18.55,17.88,315.89,55.66,54.62,2024-05-18
16565,46,431.76,66.33,458.86,1.12,18.1,2024-05-19
16566,46,181.91,45.12,559.21,3.65,53.97,2024-05-20
16567,46,184.16,26.77,24.02,33.6,44.08,2024-05-21
16568,46,168.01,66.91,120.62,158.2,9.82,2024-05-22
16569,46,116.62,26.75,547.08,30.19,53.82,2024-05-23
16570,46,53.22,4.12,134.61,83.82,18.88,2024-05-24
16571,46,144.35,39.09,151.04,77.17,62.71,2024-05-25
16572,46,50.6,2.15,137.07,25.9,59.92,2024-05-26
16573,46,335.71,23.65,15.01,40.42,91.45,2024-05-27
16574,46,34.98,34.64,656.05,17.27,10.47,2024-05-28
16575,46,472.17,199.99,166.82,230.27,40.77,2024-05-29
16576,46,136.45,1.8,27.67,324.28,43.6,2024-05-30
16577,46,156.65,95.73,48.06,81.59,69.54,2024-05-31
16578,46,78.32,1.04,77.95,21.99,8.04,2024-06-01
16579,46,199.47,12.61,6.24,16.37,48.02,2024-06-02
16580,46,275.96,13.7,156.67,61.0,1.86,2024-06-03
16581,46,4.21,32.41,175.31,78.71,83.48,2024-06-04
16582,46,30.17,26.46,95.76,189.31,50.01,2024-06-05
16583,46,108.85,15.57,226.99,124.29,92.51,2024-06-06
16584,46,141.79,64.66,257.24,43.85,1.63,2024-06-07
16585,46,12.5,56.34,382.18,155.83,94.62,2024-06-08
16586,46,233.89,17.27,686.13,208.16,21.72,2024-06-09
16587,46,79.29,30.35,66.35,13.26,72.79,2024-06-10
16588,46,95.79,2.36,64.5,85.65,86.91,2024-06-11
16589,46,43.74,14.08,185.73,9.05,41.77,2024-06-12
16590,46,131.21,19.02,12.82,45.29,52.3,2024-06-13
16591,46,235.88,4.97,19.96,5.41,96.61,2024-06-14
16592,46,69.29,89.75,19.46,56.42,53.78,2024-06-15
16593,46,42.26,32.53,246.07,324.87,22.3,2024-06-16
16594,46,559.42,2.36,269.93,65.56,87.11,2024-06-17
16595,46,94.47,100.27,173.71,186.96,8.53,2024-06-18
